year,state,price,sales,avg_temp,disaster_count
2011,NC,8.64,131084.93302,60.39166666666667,3.0
2011,ND,7.5,13737.01599,40.65833333333334,2.0
2011,NE,7.88,29676.08402,48.78333333333334,3.0
2011,NH,14.74,10868.60699,44.93333333333333,2.0
2011,NJ,14.3,76859.76201,54.85833333333332,2.0
2011,NM,8.74,23041.66501,54.61666666666665,2.0
2011,NV,8.97,33916.479,49.56666666666666,1.0
2011,NY,15.89,144046.60902,47.125,4.0
2011,OH,9.03,154746.31002,52.30833333333333,1.0
2011,OK,7.8,59846.79402,61.64166666666666,2.0
2011,OR,8.04,47171.44599,46.275000000000006,1.0
2011,PA,10.45,148757.23801,50.43333333333333,3.0
2011,RI,13.04,7732.42,51.625,1.0
2011,SC,8.8,80488.54601,64.10000000000001,0.0
2011,SD,8.05,11679.60002,44.775,2.0
2011,TN,9.28,100733.329,58.94166666666666,2.0
2011,TX,9.0,376065.11599,67.34166666666665,1.0
2011,UT,7.13,28858.94601,47.60833333333333,1.0
2011,VA,8.84,110228.26499,56.98333333333334,2.0
2011,VT,13.8,5550.184,44.3,2.0
2011,WA,6.78,93724.917,45.525,2.0
2011,WI,10.21,68611.62202,44.13333333333333,1.0
2011,WV,7.88,31238.753,53.50000000000001,0.0
2011,WY,6.58,17417.76201,41.05833333333334,1.0
2012,AK,16.33,6416.41098,65.76666666666667,1.0
2012,AL,9.18,86182.54801,64.91666666666667,2.0
2012,AR,7.62,46859.56698,63.60833333333334,0.0
2012,AZ,9.81,75063.343,62.1,0.0
2012,CA,13.53,259538.03802,59.50833333333333,1.0
2012,CO,9.39,53685.29703,48.31666666666666,1.0
2012,CT,15.54,29492.33801,52.46666666666666,1.0
2012,DE,11.06,11519.33101,58.475,0.0
2012,FL,10.44,220674.33302,71.89166666666667,1.0
2012,GA,9.37,130978.87202,65.5,0.0
2012,HI,34.04,9639.157,24.308333333333334,1.0
2012,IA,7.71,45709.09996,52.06666666666667,0.0
2012,ID,6.92,23711.859,45.1,1.0
2012,IL,8.4,143540.004,55.775,0.0
2012,IN,8.29,105173.42503,55.13333333333335,1.0
2012,KS,9.33,40293.47599,58.21666666666667,1.0
2012,KY,7.26,89048.48998,58.40833333333334,1.0
2012,LA,6.9,84730.743,68.71666666666667,1.0
2012,MA,13.79,55313.32401,51.33333333333334,1.0
2012,MD,11.28,61813.55201,57.491666666666674,2.0
2012,ME,11.81,11561.059,43.85833333333332,0.0
2012,MI,10.98,104818.19095,48.425,0.0
2012,MN,8.86,67988.53489,45.208333333333336,1.0
2012,MO,8.53,82435.35898,58.54999999999998,0.0
2012,MS,8.6,48387.675,65.68333333333334,1.0
2012,MT,8.25,13863.38298,44.53333333333333,1.0
2012,NC,9.15,128084.893,60.71666666666666,0.0
2012,ND,7.83,14716.95598,44.133333333333326,0.0
2012,NE,8.37,30827.93898,52.70833333333334,1.0
2012,NH,14.19,10870.261,46.59166666666667,1.0
2012,NJ,13.68,75052.91399,55.86666666666667,1.0
2012,NM,8.83,23178.568,56.00000000000001,2.0
2012,NV,8.95,35179.91801,52.35833333333333,1.0
2012,NY,15.15,143162.66801,48.84166666666667,0.0
2012,OH,9.12,152456.86402,54.01666666666667,1.0
2012,OK,7.54,59340.62402,63.150000000000006,2.0
2012,OR,8.21,46688.85597,48.01666666666667,1.0
2012,PA,9.91,144709.72701,51.79999999999999,0.0
2012,RI,12.74,7708.334,52.87500000000001,0.0
2012,SC,9.1,77780.953,64.50833333333334,0.0
2012,SD,8.49,11734.20999,49.26666666666666,1.0
2012,TN,9.27,96381.47197,60.33333333333334,1.0
2012,TX,8.55,365104.13099,67.76666666666667,1.0
2012,UT,7.84,29723.368,50.94166666666667,2.0
2012,VA,9.07,107794.98501,57.54999999999999,1.0
2012,VT,14.22,5510.764,45.85,1.0
2012,WA,6.94,92336.44097,47.05833333333334,2.0
2012,WI,10.28,68820.08991,47.39166666666666,1.0
2012,WV,8.14,30817.24099,54.31666666666667,1.0
2012,WY,7.19,16971.35399,44.78333333333333,1.0
2013,AK,16.49,6268.212,66.29166666666664,2.0
2013,AL,9.02,87852.10702,62.6,0.0
2013,AR,7.93,46683.034,59.64166666666666,1.0
2013,AZ,10.14,75662.03702,60.45,1.0
2013,CA,14.3,261332.45899,59.31666666666666,1.0
2013,CO,9.88,53441.64901,45.09166666666667,2.0
2013,CT,15.66,29824.516,49.78333333333333,2.0
2013,DE,10.9,11347.856,55.82500000000001,1.0
2013,FL,10.22,221919.51398,71.68333333333334,2.0
2013,GA,9.69,130497.47001,63.39166666666667,0.0
2013,HI,33.26,9503.164,27.8,0.0
2013,IA,8.07,46705.21594,46.65833333333333,2.0
2013,ID,7.57,24208.056,43.708333333333336,1.0
2013,IL,8.26,141804.88801,51.083333333333336,1.0
2013,IN,8.73,105487.38895,51.208333333333336,0.0
2013,KS,9.72,39847.39707,53.71666666666667,0.0
2013,KY,7.69,84763.84199,55.04166666666666,0.0
2013,LA,8.04,85807.932,66.25000000000001,1.0
2013,MA,14.51,55265.07402,48.79999999999999,2.0
2013,MD,11.66,61899.478,54.71666666666667,1.0
2013,ME,11.86,11855.047,41.96666666666667,1.0
2013,MI,11.21,103038.30501,44.05833333333333,1.0
2013,MN,9.41,68644.10298,39.325,1.0
2013,MO,9.04,83406.95701,53.60833333333333,1.0
2013,MS,9.11,48781.99,63.083333333333336,1.0
2013,MT,8.58,14045.17398,42.38333333333333,2.0
2013,NC,9.24,129779.90503,58.55833333333333,1.0
2013,ND,8.2,16032.96699,38.79166666666667,2.0
2013,NE,8.74,30700.605,48.45833333333332,0.0
2013,NH,14.3,11043.27599,44.2,2.0
2013,NJ,13.69,74642.399,53.208333333333336,1.0
2013,NM,9.25,23065.026,53.675,2.0
2013,NV,9.03,35211.21501,50.49166666666667,1.0
2013,NY,15.44,147895.127,45.725,3.0
2013,OH,9.2,150307.01803,50.875,1.0
2013,OK,7.86,59929.17199,58.83333333333334,2.0
2013,OR,8.44,47640.97802,47.64166666666667,1.0
2013,PA,9.81,146253.76298,49.008333333333326,1.0
2013,RI,13.72,7781.122,50.65,2.0
2013,SC,9.24,78602.094,62.32500000000001,0.0
2013,SD,8.86,12209.79897,44.04166666666668,1.0
2013,TN,9.13,96944.013,57.11666666666667,0.0
2013,TX,8.66,378817.25403,65.10833333333333,0.0
2013,UT,8.15,30474.03402,47.75,2.0
2013,VA,8.96,110511.82701,55.116666666666674,1.0
2013,VT,14.61,5587.712,43.23333333333333,1.0
2013,WA,7.09,92882.72298,47.150000000000006,1.0
2013,WI,10.51,69124.04299,41.775,1.0
2013,WV,7.91,31399.85,51.775,2.0
2013,WY,7.55,17053.514,41.675,0.0
2014,AK,17.46,6164.812,66.94166666666666,2.0
2014,AL,9.27,90493.72702,62.03333333333334,1.0
2014,AR,7.9,47080.30101,58.66666666666666,1.0
2014,AZ,10.18,76297.68499,62.25,0.0
2014,CA,15.15,262584.78602,61.45,1.0
2014,CO,10.06,53396.52101,46.05833333333333,0.0
2014,CT,17.05,29354.46,48.675,0.0
2014,DE,11.22,11338.47699,54.71666666666667,0.0
2014,FL,10.77,226078.111,70.64166666666668,1.0
2014,GA,10.03,135789.932,62.96666666666667,0.0
2014,HI,33.43,9475.452,30.33333333333334,1.0
2014,IA,8.15,47201.85298,45.458333333333336,2.0
2014,ID,7.93,23233.28401,45.1,0.0
2014,IL,9.36,141540.28703,49.48333333333333,1.0
2014,IN,9.06,106942.50403,49.40833333333333,1.0
2014,KS,10.16,40561.606,53.68333333333333,1.0
2014,KY,8.15,78838.92398,54.34166666666668,1.0
2014,LA,8.09,90628.31601,65.075,0.0
2014,MA,15.35,54469.292,47.725,0.0
2014,MD,12.1,61683.86901,53.56666666666667,1.0
2014,ME,12.65,12002.66101,41.19166666666667,0.0
2014,MI,11.03,103314.09801,41.88333333333333,1.0
2014,MN,9.52,68719.36702,38.64166666666666,1.0
2014,MO,9.11,83878.39692,52.875,0.0
2014,MS,9.6,49408.63098,62.31666666666666,1.0
2014,MT,8.59,14102.39199,41.90833333333333,1.0
2014,NC,9.33,133132.77596,58.35,1.0
2014,ND,8.41,18239.73201,38.975,2.0
2014,NE,8.84,30222.16801,48.01666666666667,2.0
2014,NH,15.22,10944.081,43.05,0.0
2014,NJ,13.95,73866.07801,51.94166666666667,0.0
2014,NM,9.65,23115.222,54.80833333333333,2.0
2014,NV,9.73,35075.60601,53.03333333333333,0.0
2014,NY,16.25,147371.91299,44.50833333333333,1.0
2014,OH,9.73,150679.71301,49.191666666666656,0.0
2014,OK,8.18,61573.37402,58.883333333333326,2.0
2014,OR,8.68,47334.95301,49.62500000000001,2.0
2014,PA,10.28,146687.698,47.43333333333334,1.0
2014,RI,15.41,7643.104,49.74166666666665,0.0
2014,SC,9.67,81619.765,62.21666666666666,0.0
2014,SD,9.05,12354.726,43.68333333333334,2.0
2014,TN,9.4,100219.23,56.61666666666667,1.0
2014,TX,8.94,389669.82,64.85000000000001,2.0
2014,UT,8.35,30043.01902,50.44166666666667,1.0
2014,VA,9.17,112098.38099,54.44166666666666,0.0
2014,VT,14.57,5569.86099,41.95,1.0
2014,WA,7.13,92140.77699,48.375,1.0
2014,WI,10.57,69494.75499,40.225,0.0
2014,WV,7.65,32696.106,50.78333333333333,0.0
2014,WY,7.76,17134.07502,42.125,0.0
2015,AK,17.59,6159.204,67.26666666666667,1.0
2015,AL,9.33,88845.543,64.61666666666666,0.0
2015,AR,8.19,46465.15402,61.4,1.0
2015,AZ,10.34,77349.41596,61.75,2.0
2015,CA,15.42,261170.43699,60.75833333333333,2.0
2015,CO,9.94,54116.04599,47.44166666666666,1.0
2015,CT,17.77,29476.15501,49.84166666666667,1.0
2015,DE,11.17,11498.205,56.41666666666666,0.0
2015,FL,10.49,235599.39798,73.35833333333333,0.0
2015,GA,9.62,135878.215,65.30833333333332,0.0
2015,HI,26.17,9511.352,30.03333333333333,0.0
2015,IA,8.35,47147.29285,49.26666666666666,1.0
2015,ID,8.09,23058.81399,46.375,1.0
2015,IL,9.4,138619.97,52.866666666666674,0.0
2015,IN,8.99,104514.51798,52.30833333333334,0.0
2015,KS,10.14,39849.127,56.3,1.0
2015,KY,8.14,76038.62998,56.56666666666666,2.0
2015,LA,7.65,91676.48901,68.09166666666668,1.0
2015,MA,16.9,54621.08801,48.458333333333336,1.0
2015,MD,12.07,61781.71901,55.44166666666666,0.0
2015,ME,12.78,11888.168,41.225,0.0
2015,MI,10.76,102479.92097,45.10833333333333,0.0
2015,MN,9.53,66579.23387,43.49166666666667,0.0
2015,MO,9.44,81504.081,55.84166666666667,1.0
2015,MS,9.53,48691.52902,65.29166666666667,1.0
2015,MT,8.9,14206.911,44.85833333333334,1.0
2015,NC,9.37,133847.52299,60.51666666666667,0.0
2015,ND,8.75,18128.94799,43.375,0.0
2015,NE,8.91,29495.07292,50.8,1.0
2015,NH,16.02,10999.149,43.616666666666674,1.0
2015,NJ,13.74,75489.62301,53.866666666666674,1.0
2015,NM,9.62,23093.55301,54.94166666666666,1.0
2015,NV,9.48,36019.69,52.89166666666666,1.0
2015,NY,15.28,148913.65506,45.69166666666666,0.0
2015,OH,9.98,149213.22396,51.61666666666667,0.0
2015,OK,7.9,61336.38499,60.825,1.0
2015,OR,8.75,47263.97396,50.35833333333333,1.0
2015,PA,10.31,146344.02799,49.458333333333336,0.0
2015,RI,17.01,7664.718,50.43333333333333,1.0
2015,SC,9.58,81328.246,64.49166666666666,0.0
2015,SD,9.47,12101.979,47.53333333333333,1.0
2015,TN,9.3,99632.10797,59.03333333333333,0.0
2015,TX,8.7,392337.35401,65.8,1.0
2015,UT,8.54,30192.34999,50.73333333333333,0.0
2015,VA,9.31,112009.04499,56.53333333333333,0.0
2015,VT,14.41,5521.10901,42.63333333333333,1.0
2015,WA,7.4,90116.08597,49.975,1.0
2015,WI,10.73,68698.93192,44.81666666666666,0.0
2015,WV,8.11,32303.026,53.14166666666666,2.0
2015,WY,7.97,16924.76199,44.15833333333333,1.0
2016,AK,17.93,6123.20202,66.81666666666668,1.0
2016,AL,9.56,88225.141,65.34166666666667,1.0
2016,AR,8.13,46188.438,62.79166666666666,1.0
2016,AZ,10.33,78237.82802,62.17500000000001,1.0
2016,CA,15.23,256846.63497,60.13333333333333,1.0
2016,CO,9.83,54802.03698,47.28333333333334,1.0
2016,CT,17.24,28931.087,51.775000000000006,0.0
2016,DE,11.09,11258.438,57.366666666666674,0.0
2016,FL,9.91,235721.822,72.46666666666667,1.0
2016,GA,9.59,138112.239,65.79166666666667,1.0
2016,HI,23.87,9445.389,31.883333333333336,0.0
2016,IA,8.55,48431.19301,50.71666666666667,1.0
2016,ID,8.08,23062.96099,45.09166666666667,2.0
2016,IL,9.38,141050.40899,54.73333333333333,0.0
2016,IN,9.22,103704.82099,54.225,0.0
2016,KS,10.49,40810.17399,57.16666666666666,1.0
2016,KY,8.42,74553.575,57.925,1.0
2016,LA,7.46,91452.659,68.74166666666667,1.0
2016,MA,16.48,53475.888,50.31666666666669,0.0
2016,MD,12.21,61353.91101,56.46666666666667,1.0
2016,ME,12.8,11448.951,43.258333333333326,0.0
2016,MI,11.05,104467.81301,47.366666666666674,0.0
2016,MN,9.99,66546.49198,44.56666666666666,0.0
2016,MO,9.74,78618.05597,57.44166666666666,1.0
2016,MS,8.67,49050.16399,65.90833333333335,2.0
2016,MT,8.84,14100.60102,44.62500000000001,3.0
2016,NC,9.2,134404.31899,60.84166666666668,0.0
2016,ND,8.94,18520.18799,44.366666666666674,0.0
2016,NE,9.05,30199.35404,51.65,0.0
2016,NH,15.66,10904.95599,45.73333333333333,1.0
2016,NJ,13.38,75359.37099,54.95000000000001,1.0
2016,NM,9.12,23039.54701,55.51666666666666,1.0
2016,NV,8.38,36144.63,51.93333333333334,1.0
2016,NY,14.47,147803.03801,47.650000000000006,0.0
2016,OH,9.84,150597.79604,53.575,0.0
2016,OK,7.83,61516.554,62.30833333333333,3.0
2016,OR,8.83,47349.34999,48.76666666666667,2.0
2016,PA,10.19,145327.68299,50.93333333333334,0.0
2016,RI,16.28,7524.27,52.20833333333334,0.0
2016,SC,9.79,79577.54999,64.85833333333333,2.0
2016,SD,9.83,12129.53002,48.35,0.0
2016,TN,9.23,100758.43902,60.3,0.0
2016,TX,8.43,398661.80878,67.14999999999999,3.0
2016,UT,8.72,30179.53403,50.23333333333334,1.0
2016,VA,9.09,112280.66501,57.11666666666667,0.0
2016,VT,14.46,5516.45001,44.65,0.0
2016,WA,7.68,88885.316,48.575,3.0
2016,WI,10.67,69736.33799,46.19166666666666,1.0
2016,WV,8.98,32076.14599,54.14166666666666,1.0
2016,WY,8.19,16554.87,43.90833333333333,1.0
2017,AK,19.1,6185.799,66.65833333333333,0.0
2017,AL,9.83,86241.73001,65.03333333333332,1.0
2017,AR,8.26,46085.95101,62.54166666666666,1.0
2017,AZ,10.64,77646.26201,63.03333333333333,1.0
2017,CA,16.06,257267.93701,60.34166666666666,3.0
2017,CO,9.99,54830.186,47.925,1.0
2017,CT,17.55,28135.52999,50.925,0.0
2017,DE,10.9,11128.60301,57.62499999999999,0.0
2017,FL,10.42,233154.549,72.84166666666665,2.0
2017,GA,9.83,133456.62,65.825,4.0
2017,HI,26.05,9324.20101,29.325000000000003,0.0
2017,IA,8.73,48921.99695,50.0,2.0
2017,ID,8.26,23793.78999,44.258333333333326,1.0
2017,IL,9.49,137196.31001,54.39166666666666,0.0
2017,IN,9.77,98965.968,53.975,0.0
2017,KS,10.6,40287.78698,56.50000000000001,2.0
2017,KY,8.57,72634.38698,57.81666666666666,1.0
2017,LA,7.79,91205.935,68.71666666666667,2.0
2017,MA,17.12,52513.32101,49.575,0.0
2017,MD,11.98,59303.885,56.68333333333333,0.0
2017,ME,13.02,11213.674,42.36666666666667,0.0
2017,MI,11.28,101899.09299,46.29166666666666,1.0
2017,MN,10.27,67152.57997,42.63333333333333,1.0
2017,MO,10.03,76461.41902,57.15,1.0
2017,MS,9.09,47828.787,65.77499999999999,2.0
2017,MT,8.92,14709.65602,43.175,1.0
2017,NC,9.04,131421.31898,60.99999999999999,2.0
2017,ND,8.78,20140.42599,42.00833333333333,1.0
2017,NE,9.08,30359.00702,50.66666666666666,1.0
2017,NH,16.17,10787.26099,44.93333333333333,1.0
2017,NJ,13.32,73382.94,54.59166666666667,0.0
2017,NM,9.59,23009.58399,56.38333333333335,1.0
2017,NV,8.76,36657.786,52.21666666666666,2.0
2017,NY,14.74,144992.43302,46.92500000000001,0.0
2017,OH,9.84,146643.83102,53.225,0.0
2017,OK,8.2,60492.12799,61.80833333333333,3.0
2017,OR,8.81,50043.81603,48.03333333333333,2.0
2017,PA,10.13,142990.89598,50.60833333333334,1.0
2017,RI,16.42,7384.671,51.53333333333334,0.0
2017,SC,9.97,78096.757,65.06666666666665,2.0
2017,SD,10.05,12313.67503,46.76666666666667,1.0
2017,TN,9.45,97239.88499,59.96666666666667,2.0
2017,TX,8.38,401880.37401,67.31666666666666,1.0
2017,UT,8.6,30589.02102,50.725,2.0
2017,VA,9.18,111529.73201,57.308333333333344,1.0
2017,VT,14.6,5423.662,43.8,1.0
2017,WA,7.94,91948.17201,46.81666666666667,2.0
2017,WI,10.76,69079.10897,44.71666666666666,1.0
2017,WV,9.0,31709.019,54.00833333333333,1.0
2017,WY,8.28,16778.06699,43.19166666666667,2.0
2018,AK,19.36,5972.46698,67.05833333333334,2.0
2018,AL,9.63,90280.456,64.45,2.0
2018,AR,7.78,49602.70798,61.16666666666666,0.0
2018,AZ,10.85,78346.30199,62.26666666666666,2.0
2018,CA,16.58,255224.27197,60.125,1.0
2018,CO,10.02,56450.48002,47.16666666666666,1.0
2018,CT,18.41,28833.925,50.758333333333326,1.0
2018,DE,10.55,11773.1,57.14166666666667,0.0
2018,FL,10.32,238565.391,72.27499999999999,1.0
2018,GA,9.62,139866.07398,65.08333333333333,0.0
2018,HI,29.18,9337.161,30.41666666666667,2.0
2018,IA,8.92,51210.655,47.491666666666674,1.0
2018,ID,8.17,23753.50799,44.525,2.0
2018,IL,9.6,142654.80801,52.475,0.0
2018,IN,9.75,104194.376,52.59166666666666,1.0
2018,KS,10.72,42036.97904,54.6,1.0
2018,KY,8.52,76610.63597,56.95833333333332,1.0
2018,LA,7.71,94186.07201,67.775,1.0
2018,MA,18.5,53285.02903,49.475,1.0
2018,MD,11.57,62086.45499,55.925,2.0
2018,ME,13.44,12354.819,41.76666666666666,1.0
2018,MI,11.4,104869.49602,45.10833333333333,1.0
2018,MN,10.37,68708.38199,40.59166666666666,1.0
2018,MO,9.93,82055.835,55.2,0.0
2018,MS,9.24,50390.06798,64.77499999999999,1.0
2018,MT,8.84,14838.84499,41.275,1.0
2018,NC,9.25,138287.404,60.43333333333333,2.0
2018,ND,8.91,20669.50599,39.79166666666667,0.0
2018,NE,9.02,30939.49201,48.25833333333333,1.0
2018,NH,17.01,11046.28399,44.45,1.0
2018,NJ,13.23,76016.762,54.17499999999999,1.0
2018,NM,9.35,24048.61099,55.50833333333333,2.0
2018,NV,8.67,37780.26301,52.008333333333326,1.0
2018,NY,14.83,149929.851,46.19166666666667,1.0
2018,OH,9.94,152915.16698,52.19166666666666,1.0
2018,OK,8.09,64575.31599,60.2,1.0
2018,OR,8.85,49325.90401,48.44166666666666,1.0
2018,PA,10.1,148976.73101,49.75833333333335,0.0
2018,RI,18.1,7583.339,51.55833333333334,0.0
2018,SC,9.67,81641.13799,64.25,1.0
2018,SD,9.97,12856.93799,44.133333333333326,1.0
2018,TN,9.58,102911.18299,59.075,0.0
2018,TX,8.48,424418.628,66.0,2.0
2018,UT,8.21,31242.408,50.400000000000006,1.0
2018,VA,9.48,118166.34802,56.56666666666667,1.0
2018,VT,15.13,5530.94799,43.21666666666667,1.0
2018,WA,8.0,90005.79099,48.05,2.0
2018,WI,10.58,70959.54899,43.208333333333336,2.0
2018,WV,8.72,33646.813,53.3,1.0
2018,WY,8.09,16864.67799,42.40833333333334,1.0
2019,AK,20.22,5818.80503,67.575,1.0
2019,AL,9.83,88095.11201,65.375,3.0
2019,AR,8.22,48093.03199,61.21666666666667,1.0
2019,AZ,10.52,77929.17002,60.25833333333333,2.0
2019,CA,16.89,250378.71,58.40833333333333,2.0
2019,CO,10.17,56520.82299,45.26666666666666,0.0
2019,CT,18.66,27899.996,49.75,1.0
2019,DE,10.52,11469.42199,57.45833333333334,0.0
2019,FL,10.44,240347.95505,73.18333333333332,1.0
2019,GA,9.86,139300.98999,66.21666666666667,1.0
2019,HI,28.72,9452.88701,32.19166666666667,0.0
2019,IA,9.08,51043.14802,46.81666666666667,1.0
2019,ID,7.89,23985.275,42.98333333333334,1.0
2019,IL,9.56,138319.48099,52.1,1.0
2019,IN,9.91,102104.20303,52.400000000000006,0.0
2019,KS,10.26,41159.62798,53.81666666666669,1.0
2019,KY,8.61,75345.382,57.475,1.0
2019,LA,7.71,93128.52501,67.70833333333334,3.0
2019,MA,18.4,51336.59799,48.54166666666666,0.0
2019,MD,11.24,60720.658,56.55833333333333,0.0
2019,ME,14.04,11732.04,40.675,0.0
2019,MI,11.56,101249.29298,43.93333333333334,0.0
2019,MN,10.33,66965.594,39.3,1.0
2019,MO,9.68,78857.77499,54.975,2.0
2019,MS,9.28,48951.026,65.22500000000001,1.0
2019,MT,9.02,15321.27098,39.87500000000001,2.0
2019,NC,9.45,136435.53101,61.325,1.0
2019,ND,8.85,21559.25501,38.00000000000001,1.0
2019,NE,9.08,30383.19001,47.491666666666674,1.0
2019,NH,17.15,10711.65701,43.25,1.0
2019,NJ,13.42,73916.70397,54.275,0.0
2019,NM,8.99,24880.134,54.45000000000001,1.0
2019,NV,8.78,36982.38601,49.875,1.0
2019,NY,14.34,145600.34501,45.24166666666667,1.0
2019,OH,9.58,148521.92005,52.39166666666667,2.0
2019,OK,7.86,64795.946,59.866666666666674,2.0
2019,OR,8.81,50404.38599,47.14166666666667,3.0
2019,PA,9.81,145580.38298,49.866666666666674,1.0
2019,RI,18.49,7349.915,50.62500000000001,0.0
2019,SC,10.02,80205.62,65.01666666666667,1.0
2019,SD,9.96,12868.93098,42.34166666666668,2.0
2019,TN,9.69,99829.09999,59.83333333333334,1.0
2019,TX,8.6,429343.40401,65.89166666666668,2.0
2019,UT,8.24,31142.56502,47.875,1.0
2019,VA,9.52,118435.37999,57.475,1.0
2019,VT,15.36,5427.66399,41.87500000000001,1.0
2019,WA,8.04,91052.79598,46.525000000000006,1.0
2019,WI,10.66,69157.53999,42.141666666666666,1.0
2019,WV,8.49,33247.013,54.15833333333334,1.0
2019,WY,8.1,16763.49601,40.275,0.0
2020,AK,19.82,5917.57699,67.275,0.0
2020,AL,9.84,83395.60502,64.86666666666666,2.0
2020,AR,8.32,45851.00301,61.15,2.0
2020,AZ,10.44,81960.07401,62.616666666666674,1.0
2020,CA,18.0,250174.67203,60.51666666666667,1.0
2020,CO,10.27,56050.26399,47.25833333333335,1.0
2020,CT,19.13,27113.673,51.78333333333334,1.0
2020,DE,10.24,11129.05101,57.98333333333333,0.0
2020,FL,10.06,242440.17099,73.22500000000001,2.0
2020,GA,9.93,133470.14198,65.60833333333332,0.0
2020,HI,27.55,8796.76099,27.475000000000005,3.0
2020,IA,8.97,50639.86205,49.150000000000006,1.0
2020,ID,7.99,24461.35199,44.333333333333336,0.0
2020,IL,9.75,132469.277,53.30833333333334,0.0
2020,IN,9.92,97155.74401,53.29166666666666,0.0
2020,KS,10.38,39483.94599,55.61666666666667,0.0
2020,KY,8.58,71800.39901,57.14166666666665,1.0
2020,LA,7.51,89126.68501,68.15833333333335,1.0
2020,MA,18.19,50009.34104,50.900000000000006,0.0
2020,MD,11.15,57629.04001,57.19999999999999,0.0
2020,ME,13.54,11346.74,43.50833333333333,0.0
2020,MI,12.21,97011.9058,46.54166666666666,0.0
2020,MN,10.57,64054.60602,42.40833333333333,0.0
2020,MO,9.64,75725.71197,55.758333333333326,1.0
2020,MS,9.13,46482.03998,65.45,2.0
2020,MT,9.13,14584.179,43.28333333333333,1.0
2020,NC,9.43,130390.97999,60.82500000000001,2.0
2020,ND,8.53,21819.45199,42.25833333333333,1.0
2020,NE,8.97,31171.53602,50.55,0.0
2020,NH,16.63,10693.52901,45.85,0.0
2020,NJ,13.63,71998.22099,55.525000000000006,0.0
2020,NM,9.33,24777.15501,56.00833333333333,0.0
2020,NV,8.33,38233.89901,52.44166666666666,1.0
2020,NY,14.87,140406.63199,47.81666666666666,1.0
2020,OH,9.44,142615.19902,53.025,0.0
2020,OK,7.63,62299.30498,60.70833333333332,1.0
2020,OR,8.82,51019.31301,48.825,2.0
2020,PA,9.7,139720.83699,51.16666666666668,0.0
2020,RI,18.54,7351.541,52.8,0.0
2020,SC,9.9,76737.17599,64.61666666666666,1.0
2020,SD,10.06,12695.84499,46.758333333333326,1.0
2020,TN,9.52,95003.88798,59.275,2.0
2020,TX,8.36,426863.26697,66.86666666666666,2.0
2020,UT,8.27,31663.15699,50.383333333333326,1.0
2020,VA,9.16,117254.388,57.42499999999999,0.0
2020,VT,16.33,5331.45801,44.82499999999999,1.0
2020,WA,8.33,86706.144,48.05833333333334,2.0
2020,WI,10.82,67448.36105,44.82500000000001,1.0
2020,WV,8.75,32076.583,53.95,0.0
2020,WY,8.27,15331.018,42.78333333333333,1.0
2021,AK,20.02,5969.339,66.28333333333333,0.0
2021,AL,10.18,85585.166,64.2,2.0
2021,AR,9.1,48663.14201,61.35,0.0
2021,AZ,10.73,81219.99,62.1,2.0
2021,CA,19.65,247249.865,60.35,1.0
2021,CO,10.9,56351.209,47.475,1.0
2021,CT,18.32,27737.606,51.383333333333326,1.0
2021,DE,10.5,11479.65499,57.400000000000006,1.0
2021,FL,10.67,241562.08201,72.19166666666668,2.0
2021,GA,10.43,137363.95204,64.60000000000001,2.0
2021,HI,30.31,8936.482,26.48333333333333,2.0
2021,IA,9.13,52893.26902,50.0,0.0
2021,ID,8.17,25285.616,45.41666666666666,2.0
2021,IL,10.14,135688.833,53.76666666666667,0.0
2021,IN,10.36,99740.04599,53.5,0.0
2021,KS,10.47,40491.78604,56.11666666666667,0.0
2021,KY,9.12,74516.98602,56.958333333333336,1.0
2021,LA,8.82,90819.34601,67.48333333333333,2.0
2021,MA,19.06,50798.38799,50.80833333333333,1.0
2021,MD,11.48,59303.974,56.84166666666666,1.0
2021,ME,13.96,11584.674,44.225,0.0
2021,MI,12.93,99813.28097,47.4,1.0
2021,MN,11.08,66589.16797,44.30000000000001,0.0
2021,MO,9.85,77763.04101,56.30000000000001,1.0
2021,MS,9.5,48015.36399,64.68333333333332,1.0
2021,MT,9.5,14961.561,43.96666666666667,1.0
2021,NC,9.29,135693.07701,60.23333333333333,2.0
2021,ND,8.65,22863.10699,43.80000000000001,1.0
2021,NE,8.84,32341.17002,51.04166666666666,1.0
2021,NH,17.37,10867.26799,46.06666666666666,1.0
2021,NJ,14.01,73070.46599,55.08333333333334,1.0
2021,NM,9.79,25393.74299,55.43333333333334,1.0
2021,NV,8.58,39032.042,52.54166666666668,1.0
2021,NY,16.11,141423.77816,47.71666666666667,1.0
2021,OH,9.76,147717.86495,53.17499999999999,0.0
2021,OK,8.52,64525.137,60.8,0.0
2021,OR,8.95,54135.20501,49.19166666666666,2.0
2021,PA,9.97,143340.15399,51.16666666666666,1.0
2021,RI,18.44,7398.00399,52.49166666666665,1.0
2021,SC,9.96,79792.13601,63.725,0.0
2021,SD,10.43,13041.39102,48.025000000000006,1.0
2021,TN,9.78,99621.13698,59.025,2.0
2021,TX,9.14,435627.87798,66.14999999999999,1.0
2021,UT,8.34,32677.62701,50.675,2.0
2021,VA,9.14,125245.19598,57.04999999999999,0.0
2021,VT,16.34,5412.69602,44.95000000000001,2.0
2021,WA,8.75,88198.668,48.25833333333333,2.0
