state_code,year,avg_temp
32002,2017,42.00833333333333
32002,2018,39.79166666666667
32002,2019,38.00000000000001
32002,2020,42.25833333333333
32002,2021,43.80000000000001
32002,2022,39.425000000000004
32002,2023,42.0
33002,2001,52.366666666666674
33002,2002,52.53333333333333
33002,2003,50.23333333333333
33002,2004,51.341666666666676
33002,2005,51.791666666666664
33002,2006,52.708333333333336
33002,2007,52.26666666666666
33002,2008,50.63333333333333
33002,2009,50.541666666666664
33002,2010,51.699999999999996
33002,2011,52.30833333333333
33002,2012,54.01666666666667
33002,2013,50.875
33002,2014,49.191666666666656
33002,2015,51.61666666666667
33002,2016,53.574999999999996
33002,2017,53.224999999999994
33002,2018,52.19166666666666
33002,2019,52.39166666666667
33002,2020,53.025
33002,2021,53.17499999999999
33002,2022,51.73333333333333
33002,2023,53.53333333333334
34002,2001,60.78333333333334
34002,2002,59.41666666666668
34002,2003,59.86666666666667
34002,2004,60.15
34002,2005,60.84166666666666
34002,2006,62.15833333333333
34002,2007,60.050000000000004
34002,2008,59.55000000000001
34002,2009,59.41666666666668
34002,2010,60.29999999999999
34002,2011,61.64166666666666
34002,2012,63.150000000000006
34002,2013,58.83333333333334
34002,2014,58.883333333333326
34002,2015,60.824999999999996
34002,2016,62.30833333333333
34002,2017,61.80833333333333
34002,2018,60.199999999999996
34002,2019,59.866666666666674
34002,2020,60.70833333333332
34002,2021,60.800000000000004
34002,2022,60.94166666666666
34002,2023,61.833333333333336
35002,2001,47.78333333333334
35002,2002,47.708333333333336
35002,2003,49.041666666666664
35002,2004,48.449999999999996
35002,2005,47.708333333333336
35002,2006,47.949999999999996
35002,2007,47.78333333333334
35002,2008,46.800000000000004
35002,2009,47.25833333333333
35002,2010,47.11666666666667
35002,2011,46.275000000000006
35002,2012,48.01666666666667
35002,2013,47.64166666666667
35002,2014,49.62500000000001
35002,2015,50.35833333333333
35002,2016,48.76666666666667
35002,2017,48.03333333333333
35002,2018,48.44166666666666
35002,2019,47.14166666666667
35002,2020,48.824999999999996
35002,2021,49.19166666666666
35002,2022,48.30833333333334
35002,2023,48.025
36002,2001,49.93333333333333
36002,2002,50.300000000000004
36002,2003,47.975
36002,2004,49.06666666666667
36002,2005,49.49166666666667
36002,2006,50.75833333333333
36002,2007,49.49999999999999
36002,2008,48.85
36002,2009,48.43333333333333
36002,2010,50.083333333333336
36002,2011,50.43333333333333
36002,2012,51.79999999999999
36002,2013,49.008333333333326
36002,2014,47.43333333333334
36002,2015,49.458333333333336
36002,2016,50.93333333333334
36002,2017,50.60833333333334
36002,2018,49.75833333333335
36002,2019,49.866666666666674
36002,2020,51.16666666666668
36002,2021,51.166666666666664
36002,2022,49.64166666666666
36002,2023,51.50833333333335
37002,2001,51.09166666666667
37002,2002,51.175000000000004
37002,2003,48.98333333333333
37002,2004,49.32500000000001
37002,2005,50.09166666666667
37002,2006,51.841666666666676
37002,2007,50.28333333333333
37002,2008,50.775
37002,2009,49.774999999999984
37002,2010,51.96666666666666
37002,2011,51.625
37002,2012,52.87500000000001
37002,2013,50.65
37002,2014,49.74166666666665
37002,2015,50.43333333333333
37002,2016,52.20833333333334
37002,2017,51.53333333333334
37002,2018,51.55833333333334
37002,2019,50.62500000000001
37002,2020,52.800000000000004
37002,2021,52.49166666666665
37002,2022,52.06666666666666
37002,2023,52.53333333333334
38002,2001,63.291666666666664
38002,2002,63.699999999999996
38002,2003,62.35833333333334
38002,2004,63.18333333333334
38002,2005,63.066666666666684
38002,2006,63.61666666666667
38002,2007,64.3
38002,2008,62.94999999999999
38002,2009,62.675000000000004
38002,2010,62.56666666666666
38002,2011,64.10000000000001
38002,2012,64.50833333333334
38002,2013,62.32500000000001
38002,2014,62.21666666666666
38002,2015,64.49166666666666
38002,2016,64.85833333333333
38002,2017,65.06666666666665
38002,2018,64.25
38002,2019,65.01666666666667
38002,2020,64.61666666666666
38002,2021,63.725
38002,2022,63.76666666666667
38002,2023,64.29166666666667
39002,2001,46.49166666666667
39002,2002,46.24166666666665
39002,2003,46.05833333333334
39002,2004,46.291666666666664
39002,2005,47.34166666666667
39002,2006,48.14166666666667
39002,2007,46.800000000000004
39002,2008,43.84166666666666
39002,2009,43.55833333333333
39002,2010,45.13333333333335
39002,2011,44.775
39002,2012,49.26666666666666
39002,2013,44.04166666666668
39002,2014,43.68333333333334
39002,2015,47.53333333333333
39002,2016,48.349999999999994
39002,2017,46.76666666666667
39002,2018,44.133333333333326
39002,2019,42.341666666666676
39002,2020,46.758333333333326
39002,2021,48.025000000000006
39002,2022,45.175000000000004
39002,2023,46.725
40002,2001,58.24999999999999
40002,2002,58.724999999999994
40002,2003,57.508333333333326
40002,2004,58.49166666666665
40002,2005,58.74999999999999
40002,2006,58.89166666666666
40002,2007,59.94166666666667
40002,2008,57.625
40002,2009,57.583333333333336
40002,2010,57.92500000000001
40002,2011,58.94166666666666
40002,2012,60.33333333333334
40002,2013,57.11666666666667
40002,2014,56.61666666666667
40002,2015,59.03333333333333
40002,2016,60.300000000000004
40002,2017,59.96666666666667
40002,2018,59.074999999999996
40002,2019,59.83333333333334
40002,2020,59.275
40002,2021,59.025
40002,2022,58.54166666666666
40002,2023,59.949999999999996
41002,2001,65.69999999999999
41002,2002,65.02499999999999
41002,2003,65.49999999999999
41002,2004,65.24166666666667
41002,2005,65.96666666666667
41002,2006,67.11666666666666
41002,2007,64.84166666666667
41002,2008,65.53333333333333
41002,2009,65.75833333333333
41002,2010,65.10000000000001
41002,2011,67.34166666666665
41002,2012,67.76666666666667
41002,2013,65.10833333333333
41002,2014,64.85000000000001
41002,2015,65.8
41002,2016,67.14999999999999
41002,2017,67.31666666666666
41002,2018,66.0
41002,2019,65.89166666666668
41002,2020,66.86666666666666
41002,2021,66.14999999999999
41002,2022,66.49999999999999
41002,2023,68.1
42002,2001,49.98333333333332
42002,2002,48.824999999999996
42002,2003,50.599999999999994
42002,2004,48.70000000000001
42002,2005,49.33333333333334
42002,2006,49.166666666666664
42002,2007,49.89166666666667
42002,2008,48.10833333333333
42002,2009,48.44166666666667
42002,2010,48.31666666666666
42002,2011,47.60833333333333
42002,2012,50.94166666666667
42002,2013,47.75
42002,2014,50.44166666666667
42002,2015,50.73333333333333
42002,2016,50.23333333333334
42002,2017,50.724999999999994
42002,2018,50.400000000000006
42002,2019,47.875
42002,2020,50.383333333333326
42002,2021,50.675000000000004
42002,2022,49.53333333333333
42002,2023,48.46666666666667
43002,2001,43.78333333333333
43002,2002,43.56666666666666
43002,2003,41.483333333333334
43002,2004,41.84166666666666
43002,2005,43.416666666666664
43002,2006,45.05833333333333
43002,2007,42.175
43002,2008,43.050000000000004
43002,2009,42.283333333333324
43002,2010,44.87499999999999
43002,2011,44.300000000000004
43002,2012,45.85
43002,2013,43.23333333333333
43002,2014,41.95
43002,2015,42.63333333333333
43002,2016,44.65
43002,2017,43.800000000000004
43002,2018,43.21666666666667
43002,2019,41.87500000000001
43002,2020,44.82499999999999
43002,2021,44.95000000000001
43002,2022,44.208333333333336
43002,2023,45.78333333333333
44002,2001,55.84166666666667
44002,2002,56.55833333333334
44002,2003,54.95000000000001
44002,2004,55.88333333333333
44002,2005,55.933333333333344
44002,2006,56.57500000000001
44002,2007,56.80000000000001
44002,2008,55.708333333333336
44002,2009,55.15833333333333
44002,2010,55.925000000000004
44002,2011,56.98333333333334
44002,2012,57.54999999999999
44002,2013,55.116666666666674
44002,2014,54.44166666666666
44002,2015,56.53333333333333
44002,2016,57.11666666666667
44002,2017,57.308333333333344
44002,2018,56.56666666666667
44002,2019,57.475
44002,2020,57.42499999999999
44002,2021,57.04999999999999
44002,2022,56.208333333333336
44002,2023,57.475
45002,2001,46.875
45002,2002,46.93333333333334
45002,2003,48.175000000000004
45002,2004,48.39166666666667
45002,2005,47.333333333333336
45002,2006,47.50833333333333
45002,2007,46.791666666666664
45002,2008,45.75833333333333
45002,2009,46.36666666666667
45002,2010,47.083333333333336
45002,2011,45.525
45002,2012,47.05833333333334
45002,2013,47.150000000000006
45002,2014,48.375
45002,2015,49.975
