period,stateid,stateDescription,sectorid,sectorName,price,price-units
2013,HI,Hawaii,ALL,all sectors,33.26,cents per kilowatt-hour
2013,IA,Iowa,ALL,all sectors,8.07,cents per kilowatt-hour
2013,ID,Idaho,ALL,all sectors,7.57,cents per kilowatt-hour
2013,IL,Illinois,ALL,all sectors,8.26,cents per kilowatt-hour
2013,IN,Indiana,ALL,all sectors,8.73,cents per kilowatt-hour
2013,KS,Kansas,ALL,all sectors,9.72,cents per kilowatt-hour
2013,KY,Kentucky,ALL,all sectors,7.69,cents per kilowatt-hour
2013,LA,Louisiana,ALL,all sectors,8.04,cents per kilowatt-hour
2013,MA,Massachusetts,ALL,all sectors,14.51,cents per kilowatt-hour
2013,MAT,Middle Atlantic,ALL,all sectors,12.85,cents per kilowatt-hour
2013,MD,Maryland,ALL,all sectors,11.66,cents per kilowatt-hour
2013,ME,Maine,ALL,all sectors,11.86,cents per kilowatt-hour
2013,MI,Michigan,ALL,all sectors,11.21,cents per kilowatt-hour
2013,MN,Minnesota,ALL,all sectors,9.41,cents per kilowatt-hour
2013,MO,Missouri,ALL,all sectors,9.04,cents per kilowatt-hour
2013,MS,Mississippi,ALL,all sectors,9.11,cents per kilowatt-hour
2013,MT,Montana,ALL,all sectors,8.58,cents per kilowatt-hour
2013,MTN,Mountain,ALL,all sectors,9.18,cents per kilowatt-hour
2013,NC,North Carolina,ALL,all sectors,9.24,cents per kilowatt-hour
2013,ND,North Dakota,ALL,all sectors,8.2,cents per kilowatt-hour
2013,NE,Nebraska,ALL,all sectors,8.74,cents per kilowatt-hour
2013,NEW,New England,ALL,all sectors,14.47,cents per kilowatt-hour
2013,NH,New Hampshire,ALL,all sectors,14.3,cents per kilowatt-hour
2013,NJ,New Jersey,ALL,all sectors,13.69,cents per kilowatt-hour
2013,NM,New Mexico,ALL,all sectors,9.25,cents per kilowatt-hour
2013,NV,Nevada,ALL,all sectors,9.03,cents per kilowatt-hour
2013,NY,New York,ALL,all sectors,15.44,cents per kilowatt-hour
2013,OH,Ohio,ALL,all sectors,9.2,cents per kilowatt-hour
2013,OK,Oklahoma,ALL,all sectors,7.86,cents per kilowatt-hour
2013,OR,Oregon,ALL,all sectors,8.44,cents per kilowatt-hour
2013,PA,Pennsylvania,ALL,all sectors,9.81,cents per kilowatt-hour
2013,PACC,Pacific Contiguous,ALL,all sectors,11.94,cents per kilowatt-hour
2013,PACN,Pacific Noncontiguous,ALL,all sectors,26.59,cents per kilowatt-hour
2013,RI,Rhode Island,ALL,all sectors,13.72,cents per kilowatt-hour
2013,SAT,South Atlantic,ALL,all sectors,9.75,cents per kilowatt-hour
2013,SC,South Carolina,ALL,all sectors,9.24,cents per kilowatt-hour
2013,SD,South Dakota,ALL,all sectors,8.86,cents per kilowatt-hour
2013,TN,Tennessee,ALL,all sectors,9.13,cents per kilowatt-hour
2013,TX,Texas,ALL,all sectors,8.66,cents per kilowatt-hour
2013,US,U.S. Total,ALL,all sectors,10.07,cents per kilowatt-hour
2013,UT,Utah,ALL,all sectors,8.15,cents per kilowatt-hour
2013,VA,Virginia,ALL,all sectors,8.96,cents per kilowatt-hour
2013,VT,Vermont,ALL,all sectors,14.61,cents per kilowatt-hour
2013,WA,Washington,ALL,all sectors,7.09,cents per kilowatt-hour
2013,WI,Wisconsin,ALL,all sectors,10.51,cents per kilowatt-hour
2013,WNC,West North Central,ALL,all sectors,8.98,cents per kilowatt-hour
2013,WSC,West South Central,ALL,all sectors,8.42,cents per kilowatt-hour
2013,WV,West Virginia,ALL,all sectors,7.91,cents per kilowatt-hour
2013,WY,Wyoming,ALL,all sectors,7.55,cents per kilowatt-hour
2014,AK,Alaska,ALL,all sectors,17.46,cents per kilowatt-hour
2014,AL,Alabama,ALL,all sectors,9.27,cents per kilowatt-hour
2014,AR,Arkansas,ALL,all sectors,7.9,cents per kilowatt-hour
2014,AZ,Arizona,ALL,all sectors,10.18,cents per kilowatt-hour
2014,CA,California,ALL,all sectors,15.15,cents per kilowatt-hour
2014,CO,Colorado,ALL,all sectors,10.06,cents per kilowatt-hour
2014,CT,Connecticut,ALL,all sectors,17.05,cents per kilowatt-hour
2014,DC,District of Columbia,ALL,all sectors,12.11,cents per kilowatt-hour
2014,DE,Delaware,ALL,all sectors,11.22,cents per kilowatt-hour
2014,ENC,East North Central,ALL,all sectors,9.85,cents per kilowatt-hour
2014,ESC,East South Central,ALL,all sectors,9.08,cents per kilowatt-hour
2014,FL,Florida,ALL,all sectors,10.77,cents per kilowatt-hour
2014,GA,Georgia,ALL,all sectors,10.03,cents per kilowatt-hour
2014,HI,Hawaii,ALL,all sectors,33.43,cents per kilowatt-hour
2014,IA,Iowa,ALL,all sectors,8.15,cents per kilowatt-hour
2014,ID,Idaho,ALL,all sectors,7.93,cents per kilowatt-hour
2014,IL,Illinois,ALL,all sectors,9.36,cents per kilowatt-hour
2014,IN,Indiana,ALL,all sectors,9.06,cents per kilowatt-hour
2014,KS,Kansas,ALL,all sectors,10.16,cents per kilowatt-hour
2014,KY,Kentucky,ALL,all sectors,8.15,cents per kilowatt-hour
2014,LA,Louisiana,ALL,all sectors,8.09,cents per kilowatt-hour
2014,MA,Massachusetts,ALL,all sectors,15.35,cents per kilowatt-hour
2014,MAT,Middle Atlantic,ALL,all sectors,13.41,cents per kilowatt-hour
2014,MD,Maryland,ALL,all sectors,12.1,cents per kilowatt-hour
2014,ME,Maine,ALL,all sectors,12.65,cents per kilowatt-hour
2014,MI,Michigan,ALL,all sectors,11.03,cents per kilowatt-hour
2014,MN,Minnesota,ALL,all sectors,9.52,cents per kilowatt-hour
2014,MO,Missouri,ALL,all sectors,9.11,cents per kilowatt-hour
2014,MS,Mississippi,ALL,all sectors,9.6,cents per kilowatt-hour
2014,MT,Montana,ALL,all sectors,8.59,cents per kilowatt-hour
2014,MTN,Mountain,ALL,all sectors,9.42,cents per kilowatt-hour
2014,NC,North Carolina,ALL,all sectors,9.33,cents per kilowatt-hour
2014,ND,North Dakota,ALL,all sectors,8.41,cents per kilowatt-hour
2014,NE,Nebraska,ALL,all sectors,8.84,cents per kilowatt-hour
2014,NEW,New England,ALL,all sectors,15.45,cents per kilowatt-hour
2014,NH,New Hampshire,ALL,all sectors,15.22,cents per kilowatt-hour
2014,NJ,New Jersey,ALL,all sectors,13.95,cents per kilowatt-hour
2014,NM,New Mexico,ALL,all sectors,9.65,cents per kilowatt-hour
2014,NV,Nevada,ALL,all sectors,9.73,cents per kilowatt-hour
2014,NY,New York,ALL,all sectors,16.25,cents per kilowatt-hour
2014,OH,Ohio,ALL,all sectors,9.73,cents per kilowatt-hour
2014,OK,Oklahoma,ALL,all sectors,8.18,cents per kilowatt-hour
2014,OR,Oregon,ALL,all sectors,8.68,cents per kilowatt-hour
2014,PA,Pennsylvania,ALL,all sectors,10.28,cents per kilowatt-hour
2014,PACC,Pacific Contiguous,ALL,all sectors,12.55,cents per kilowatt-hour
2014,PACN,Pacific Noncontiguous,ALL,all sectors,27.13,cents per kilowatt-hour
2014,RI,Rhode Island,ALL,all sectors,15.41,cents per kilowatt-hour
2014,SAT,South Atlantic,ALL,all sectors,10.07,cents per kilowatt-hour
2014,SC,South Carolina,ALL,all sectors,9.67,cents per kilowatt-hour
2014,SD,South Dakota,ALL,all sectors,9.05,cents per kilowatt-hour
2014,TN,Tennessee,ALL,all sectors,9.4,cents per kilowatt-hour
2014,TX,Texas,ALL,all sectors,8.94,cents per kilowatt-hour
2014,US,U.S. Total,ALL,all sectors,10.44,cents per kilowatt-hour
2014,UT,Utah,ALL,all sectors,8.35,cents per kilowatt-hour
2014,VA,Virginia,ALL,all sectors,9.17,cents per kilowatt-hour
2014,VT,Vermont,ALL,all sectors,14.57,cents per kilowatt-hour
2014,WA,Washington,ALL,all sectors,7.13,cents per kilowatt-hour
2014,WI,Wisconsin,ALL,all sectors,10.57,cents per kilowatt-hour
2014,WNC,West North Central,ALL,all sectors,9.12,cents per kilowatt-hour
2014,WSC,West South Central,ALL,all sectors,8.65,cents per kilowatt-hour
2014,WV,West Virginia,ALL,all sectors,7.65,cents per kilowatt-hour
2014,WY,Wyoming,ALL,all sectors,7.76,cents per kilowatt-hour
2015,AK,Alaska,ALL,all sectors,17.59,cents per kilowatt-hour
2015,AL,Alabama,ALL,all sectors,9.33,cents per kilowatt-hour
2015,AR,Arkansas,ALL,all sectors,8.19,cents per kilowatt-hour
2015,AZ,Arizona,ALL,all sectors,10.34,cents per kilowatt-hour
2015,CA,California,ALL,all sectors,15.42,cents per kilowatt-hour
2015,CO,Colorado,ALL,all sectors,9.94,cents per kilowatt-hour
2015,CT,Connecticut,ALL,all sectors,17.77,cents per kilowatt-hour
2015,DC,District of Columbia,ALL,all sectors,12.07,cents per kilowatt-hour
2015,DE,Delaware,ALL,all sectors,11.17,cents per kilowatt-hour
2015,ENC,East North Central,ALL,all sectors,9.89,cents per kilowatt-hour
2015,ESC,East South Central,ALL,all sectors,9.06,cents per kilowatt-hour
2015,FL,Florida,ALL,all sectors,10.49,cents per kilowatt-hour
2015,GA,Georgia,ALL,all sectors,9.62,cents per kilowatt-hour
2015,HI,Hawaii,ALL,all sectors,26.17,cents per kilowatt-hour
2015,IA,Iowa,ALL,all sectors,8.35,cents per kilowatt-hour
2015,ID,Idaho,ALL,all sectors,8.09,cents per kilowatt-hour
2015,IL,Illinois,ALL,all sectors,9.4,cents per kilowatt-hour
2015,IN,Indiana,ALL,all sectors,8.99,cents per kilowatt-hour
2015,KS,Kansas,ALL,all sectors,10.14,cents per kilowatt-hour
2015,KY,Kentucky,ALL,all sectors,8.14,cents per kilowatt-hour
2015,LA,Louisiana,ALL,all sectors,7.65,cents per kilowatt-hour
2015,MA,Massachusetts,ALL,all sectors,16.9,cents per kilowatt-hour
2015,MAT,Middle Atlantic,ALL,all sectors,13,cents per kilowatt-hour
2015,MD,Maryland,ALL,all sectors,12.07,cents per kilowatt-hour
2015,ME,Maine,ALL,all sectors,12.78,cents per kilowatt-hour
2015,MI,Michigan,ALL,all sectors,10.76,cents per kilowatt-hour
2015,MN,Minnesota,ALL,all sectors,9.53,cents per kilowatt-hour
2015,MO,Missouri,ALL,all sectors,9.44,cents per kilowatt-hour
2015,MS,Mississippi,ALL,all sectors,9.53,cents per kilowatt-hour
2015,MT,Montana,ALL,all sectors,8.9,cents per kilowatt-hour
2015,MTN,Mountain,ALL,all sectors,9.48,cents per kilowatt-hour
2015,NC,North Carolina,ALL,all sectors,9.37,cents per kilowatt-hour
2015,ND,North Dakota,ALL,all sectors,8.75,cents per kilowatt-hour
2015,NE,Nebraska,ALL,all sectors,8.91,cents per kilowatt-hour
2015,NEW,New England,ALL,all sectors,16.52,cents per kilowatt-hour
2015,NH,New Hampshire,ALL,all sectors,16.02,cents per kilowatt-hour
2015,NJ,New Jersey,ALL,all sectors,13.74,cents per kilowatt-hour
2015,NM,New Mexico,ALL,all sectors,9.62,cents per kilowatt-hour
2015,NV,Nevada,ALL,all sectors,9.48,cents per kilowatt-hour
2015,NY,New York,ALL,all sectors,15.28,cents per kilowatt-hour
2015,OH,Ohio,ALL,all sectors,9.98,cents per kilowatt-hour
2015,OK,Oklahoma,ALL,all sectors,7.9,cents per kilowatt-hour
2015,OR,Oregon,ALL,all sectors,8.75,cents per kilowatt-hour
2015,PA,Pennsylvania,ALL,all sectors,10.31,cents per kilowatt-hour
2015,PACC,Pacific Contiguous,ALL,all sectors,12.82,cents per kilowatt-hour
2015,PACN,Pacific Noncontiguous,ALL,all sectors,22.8,cents per kilowatt-hour
2015,RI,Rhode Island,ALL,all sectors,17.01,cents per kilowatt-hour
2015,SAT,South Atlantic,ALL,all sectors,9.97,cents per kilowatt-hour
2015,SC,South Carolina,ALL,all sectors,9.58,cents per kilowatt-hour
2015,SD,South Dakota,ALL,all sectors,9.47,cents per kilowatt-hour
2015,TN,Tennessee,ALL,all sectors,9.3,cents per kilowatt-hour
2015,TX,Texas,ALL,all sectors,8.7,cents per kilowatt-hour
2015,US,U.S. Total,ALL,all sectors,10.41,cents per kilowatt-hour
2015,UT,Utah,ALL,all sectors,8.54,cents per kilowatt-hour
2015,VA,Virginia,ALL,all sectors,9.31,cents per kilowatt-hour
2015,VT,Vermont,ALL,all sectors,14.41,cents per kilowatt-hour
2015,WA,Washington,ALL,all sectors,7.4,cents per kilowatt-hour
2015,WI,Wisconsin,ALL,all sectors,10.73,cents per kilowatt-hour
2015,WNC,West North Central,ALL,all sectors,9.29,cents per kilowatt-hour
2015,WSC,West South Central,ALL,all sectors,8.41,cents per kilowatt-hour
2015,WV,West Virginia,ALL,all sectors,8.11,cents per kilowatt-hour
2015,WY,Wyoming,ALL,all sectors,7.97,cents per kilowatt-hour
2016,AK,Alaska,ALL,all sectors,17.93,cents per kilowatt-hour
2016,AL,Alabama,ALL,all sectors,9.56,cents per kilowatt-hour
2016,AR,Arkansas,ALL,all sectors,8.13,cents per kilowatt-hour
2016,AZ,Arizona,ALL,all sectors,10.33,cents per kilowatt-hour
2016,CA,California,ALL,all sectors,15.23,cents per kilowatt-hour
2016,CO,Colorado,ALL,all sectors,9.83,cents per kilowatt-hour
2016,CT,Connecticut,ALL,all sectors,17.24,cents per kilowatt-hour
2016,DC,District of Columbia,ALL,all sectors,11.73,cents per kilowatt-hour
2016,DE,Delaware,ALL,all sectors,11.09,cents per kilowatt-hour
2016,ENC,East North Central,ALL,all sectors,9.94,cents per kilowatt-hour
2016,ESC,East South Central,ALL,all sectors,9.04,cents per kilowatt-hour
2016,FL,Florida,ALL,all sectors,9.91,cents per kilowatt-hour
2016,GA,Georgia,ALL,all sectors,9.59,cents per kilowatt-hour
2016,HI,Hawaii,ALL,all sectors,23.87,cents per kilowatt-hour
2016,IA,Iowa,ALL,all sectors,8.55,cents per kilowatt-hour
2016,ID,Idaho,ALL,all sectors,8.08,cents per kilowatt-hour
2016,IL,Illinois,ALL,all sectors,9.38,cents per kilowatt-hour
2016,IN,Indiana,ALL,all sectors,9.22,cents per kilowatt-hour
2016,KS,Kansas,ALL,all sectors,10.49,cents per kilowatt-hour
2016,KY,Kentucky,ALL,all sectors,8.42,cents per kilowatt-hour
2016,LA,Louisiana,ALL,all sectors,7.46,cents per kilowatt-hour
2016,MA,Massachusetts,ALL,all sectors,16.48,cents per kilowatt-hour
2016,MAT,Middle Atlantic,ALL,all sectors,12.56,cents per kilowatt-hour
2016,MD,Maryland,ALL,all sectors,12.21,cents per kilowatt-hour
2016,ME,Maine,ALL,all sectors,12.8,cents per kilowatt-hour
2016,MI,Michigan,ALL,all sectors,11.05,cents per kilowatt-hour
2016,MN,Minnesota,ALL,all sectors,9.99,cents per kilowatt-hour
2016,MO,Missouri,ALL,all sectors,9.74,cents per kilowatt-hour
2016,MS,Mississippi,ALL,all sectors,8.67,cents per kilowatt-hour
2016,MT,Montana,ALL,all sectors,8.84,cents per kilowatt-hour
2016,MTN,Mountain,ALL,all sectors,9.31,cents per kilowatt-hour
2016,NC,North Carolina,ALL,all sectors,9.2,cents per kilowatt-hour
2016,ND,North Dakota,ALL,all sectors,8.94,cents per kilowatt-hour
2016,NE,Nebraska,ALL,all sectors,9.05,cents per kilowatt-hour
2016,NEW,New England,ALL,all sectors,16.13,cents per kilowatt-hour
2016,NH,New Hampshire,ALL,all sectors,15.66,cents per kilowatt-hour
2016,NJ,New Jersey,ALL,all sectors,13.38,cents per kilowatt-hour
2016,NM,New Mexico,ALL,all sectors,9.12,cents per kilowatt-hour
2016,NV,Nevada,ALL,all sectors,8.38,cents per kilowatt-hour
2016,NY,New York,ALL,all sectors,14.47,cents per kilowatt-hour
2016,OH,Ohio,ALL,all sectors,9.84,cents per kilowatt-hour
2016,OK,Oklahoma,ALL,all sectors,7.83,cents per kilowatt-hour
2016,OR,Oregon,ALL,all sectors,8.83,cents per kilowatt-hour
2016,PA,Pennsylvania,ALL,all sectors,10.19,cents per kilowatt-hour
2016,PACC,Pacific Contiguous,ALL,all sectors,12.75,cents per kilowatt-hour
2016,PACN,Pacific Noncontiguous,ALL,all sectors,21.53,cents per kilowatt-hour
2016,RI,Rhode Island,ALL,all sectors,16.28,cents per kilowatt-hour
2016,SAT,South Atlantic,ALL,all sectors,9.79,cents per kilowatt-hour
2016,SC,South Carolina,ALL,all sectors,9.79,cents per kilowatt-hour
2016,SD,South Dakota,ALL,all sectors,9.83,cents per kilowatt-hour
2016,TN,Tennessee,ALL,all sectors,9.23,cents per kilowatt-hour
2016,TX,Texas,ALL,all sectors,8.43,cents per kilowatt-hour
2016,US,U.S. Total,ALL,all sectors,10.27,cents per kilowatt-hour
2016,UT,Utah,ALL,all sectors,8.72,cents per kilowatt-hour
2016,VA,Virginia,ALL,all sectors,9.09,cents per kilowatt-hour
2016,VT,Vermont,ALL,all sectors,14.46,cents per kilowatt-hour
2016,WA,Washington,ALL,all sectors,7.68,cents per kilowatt-hour
2016,WI,Wisconsin,ALL,all sectors,10.67,cents per kilowatt-hour
2016,WNC,West North Central,ALL,all sectors,9.59,cents per kilowatt-hour
2016,WSC,West South Central,ALL,all sectors,8.19,cents per kilowatt-hour
2016,WV,West Virginia,ALL,all sectors,8.98,cents per kilowatt-hour
2016,WY,Wyoming,ALL,all sectors,8.19,cents per kilowatt-hour
2017,AK,Alaska,ALL,all sectors,19.1,cents per kilowatt-hour
2017,AL,Alabama,ALL,all sectors,9.83,cents per kilowatt-hour
2017,AR,Arkansas,ALL,all sectors,8.26,cents per kilowatt-hour
2017,AZ,Arizona,ALL,all sectors,10.64,cents per kilowatt-hour
2017,CA,California,ALL,all sectors,16.06,cents per kilowatt-hour
2017,CO,Colorado,ALL,all sectors,9.99,cents per kilowatt-hour
2017,CT,Connecticut,ALL,all sectors,17.55,cents per kilowatt-hour
2017,DC,District of Columbia,ALL,all sectors,11.8,cents per kilowatt-hour
2017,DE,Delaware,ALL,all sectors,10.9,cents per kilowatt-hour
2017,ENC,East North Central,ALL,all sectors,10.12,cents per kilowatt-hour
2017,ESC,East South Central,ALL,all sectors,9.29,cents per kilowatt-hour
2017,FL,Florida,ALL,all sectors,10.42,cents per kilowatt-hour
2017,GA,Georgia,ALL,all sectors,9.83,cents per kilowatt-hour
2017,HI,Hawaii,ALL,all sectors,26.05,cents per kilowatt-hour
2017,IA,Iowa,ALL,all sectors,8.73,cents per kilowatt-hour
2017,ID,Idaho,ALL,all sectors,8.26,cents per kilowatt-hour
2017,IL,Illinois,ALL,all sectors,9.49,cents per kilowatt-hour
2017,IN,Indiana,ALL,all sectors,9.77,cents per kilowatt-hour
2017,KS,Kansas,ALL,all sectors,10.6,cents per kilowatt-hour
2017,KY,Kentucky,ALL,all sectors,8.57,cents per kilowatt-hour
2017,LA,Louisiana,ALL,all sectors,7.79,cents per kilowatt-hour
2017,MA,Massachusetts,ALL,all sectors,17.12,cents per kilowatt-hour
2017,MAT,Middle Atlantic,ALL,all sectors,12.63,cents per kilowatt-hour
2017,MD,Maryland,ALL,all sectors,11.98,cents per kilowatt-hour
2017,ME,Maine,ALL,all sectors,13.02,cents per kilowatt-hour
2017,MI,Michigan,ALL,all sectors,11.28,cents per kilowatt-hour
2017,MN,Minnesota,ALL,all sectors,10.27,cents per kilowatt-hour
2017,MO,Missouri,ALL,all sectors,10.03,cents per kilowatt-hour
2017,MS,Mississippi,ALL,all sectors,9.09,cents per kilowatt-hour
2017,MT,Montana,ALL,all sectors,8.92,cents per kilowatt-hour
2017,MTN,Mountain,ALL,all sectors,9.51,cents per kilowatt-hour
2017,NC,North Carolina,ALL,all sectors,9.04,cents per kilowatt-hour
2017,ND,North Dakota,ALL,all sectors,8.78,cents per kilowatt-hour
2017,NE,Nebraska,ALL,all sectors,9.08,cents per kilowatt-hour
2017,NEW,New England,ALL,all sectors,16.58,cents per kilowatt-hour
2017,NH,New Hampshire,ALL,all sectors,16.17,cents per kilowatt-hour
2017,NJ,New Jersey,ALL,all sectors,13.32,cents per kilowatt-hour
2017,NM,New Mexico,ALL,all sectors,9.59,cents per kilowatt-hour
2017,NV,Nevada,ALL,all sectors,8.76,cents per kilowatt-hour
2017,NY,New York,ALL,all sectors,14.74,cents per kilowatt-hour
2017,OH,Ohio,ALL,all sectors,9.84,cents per kilowatt-hour
2017,OK,Oklahoma,ALL,all sectors,8.2,cents per kilowatt-hour
2017,OR,Oregon,ALL,all sectors,8.81,cents per kilowatt-hour
2017,PA,Pennsylvania,ALL,all sectors,10.13,cents per kilowatt-hour
2017,PACC,Pacific Contiguous,ALL,all sectors,13.28,cents per kilowatt-hour
2017,PACN,Pacific Noncontiguous,ALL,all sectors,23.28,cents per kilowatt-hour
2017,RI,Rhode Island,ALL,all sectors,16.42,cents per kilowatt-hour
2017,SAT,South Atlantic,ALL,all sectors,9.96,cents per kilowatt-hour
2017,SC,South Carolina,ALL,all sectors,9.97,cents per kilowatt-hour
2017,SD,South Dakota,ALL,all sectors,10.05,cents per kilowatt-hour
2017,TN,Tennessee,ALL,all sectors,9.45,cents per kilowatt-hour
2017,TX,Texas,ALL,all sectors,8.38,cents per kilowatt-hour
2017,US,U.S. Total,ALL,all sectors,10.48,cents per kilowatt-hour
2017,UT,Utah,ALL,all sectors,8.6,cents per kilowatt-hour
2017,VA,Virginia,ALL,all sectors,9.18,cents per kilowatt-hour
2017,VT,Vermont,ALL,all sectors,14.6,cents per kilowatt-hour
2017,WA,Washington,ALL,all sectors,7.94,cents per kilowatt-hour
2017,WI,Wisconsin,ALL,all sectors,10.76,cents per kilowatt-hour
2017,WNC,West North Central,ALL,all sectors,9.77,cents per kilowatt-hour
2017,WSC,West South Central,ALL,all sectors,8.26,cents per kilowatt-hour
2017,WV,West Virginia,ALL,all sectors,9,cents per kilowatt-hour
2017,WY,Wyoming,ALL,all sectors,8.28,cents per kilowatt-hour
2018,AK,Alaska,ALL,all sectors,19.36,cents per kilowatt-hour
2018,AL,Alabama,ALL,all sectors,9.63,cents per kilowatt-hour
2018,AR,Arkansas,ALL,all sectors,7.78,cents per kilowatt-hour
2018,AZ,Arizona,ALL,all sectors,10.85,cents per kilowatt-hour
2018,CA,California,ALL,all sectors,16.58,cents per kilowatt-hour
2018,CO,Colorado,ALL,all sectors,10.02,cents per kilowatt-hour
2018,CT,Connecticut,ALL,all sectors,18.41,cents per kilowatt-hour
2018,DC,District of Columbia,ALL,all sectors,12.03,cents per kilowatt-hour
2018,DE,Delaware,ALL,all sectors,10.55,cents per kilowatt-hour
2018,ENC,East North Central,ALL,all sectors,10.17,cents per kilowatt-hour
2018,ESC,East South Central,ALL,all sectors,9.29,cents per kilowatt-hour
2018,FL,Florida,ALL,all sectors,10.32,cents per kilowatt-hour
2018,GA,Georgia,ALL,all sectors,9.62,cents per kilowatt-hour
2018,HI,Hawaii,ALL,all sectors,29.18,cents per kilowatt-hour
2018,IA,Iowa,ALL,all sectors,8.92,cents per kilowatt-hour
2018,ID,Idaho,ALL,all sectors,8.17,cents per kilowatt-hour
2018,IL,Illinois,ALL,all sectors,9.6,cents per kilowatt-hour
2018,IN,Indiana,ALL,all sectors,9.75,cents per kilowatt-hour
2018,KS,Kansas,ALL,all sectors,10.72,cents per kilowatt-hour
2018,KY,Kentucky,ALL,all sectors,8.52,cents per kilowatt-hour
2018,LA,Louisiana,ALL,all sectors,7.71,cents per kilowatt-hour
2018,MA,Massachusetts,ALL,all sectors,18.5,cents per kilowatt-hour
2018,MAT,Middle Atlantic,ALL,all sectors,12.63,cents per kilowatt-hour
2018,MD,Maryland,ALL,all sectors,11.57,cents per kilowatt-hour
2018,ME,Maine,ALL,all sectors,13.44,cents per kilowatt-hour
2018,MI,Michigan,ALL,all sectors,11.4,cents per kilowatt-hour
2018,MN,Minnesota,ALL,all sectors,10.37,cents per kilowatt-hour
2018,MO,Missouri,ALL,all sectors,9.93,cents per kilowatt-hour
2018,MS,Mississippi,ALL,all sectors,9.24,cents per kilowatt-hour
2018,MT,Montana,ALL,all sectors,8.84,cents per kilowatt-hour
2018,MTN,Mountain,ALL,all sectors,9.48,cents per kilowatt-hour
2018,NC,North Carolina,ALL,all sectors,9.25,cents per kilowatt-hour
2018,ND,North Dakota,ALL,all sectors,8.91,cents per kilowatt-hour
2018,NE,Nebraska,ALL,all sectors,9.02,cents per kilowatt-hour
2018,NEW,New England,ALL,all sectors,17.63,cents per kilowatt-hour
2018,NH,New Hampshire,ALL,all sectors,17.01,cents per kilowatt-hour
2018,NJ,New Jersey,ALL,all sectors,13.23,cents per kilowatt-hour
2018,NM,New Mexico,ALL,all sectors,9.35,cents per kilowatt-hour
2018,NV,Nevada,ALL,all sectors,8.67,cents per kilowatt-hour
2018,NY,New York,ALL,all sectors,14.83,cents per kilowatt-hour
2018,OH,Ohio,ALL,all sectors,9.94,cents per kilowatt-hour
2018,OK,Oklahoma,ALL,all sectors,8.09,cents per kilowatt-hour
2018,OR,Oregon,ALL,all sectors,8.85,cents per kilowatt-hour
2018,PA,Pennsylvania,ALL,all sectors,10.1,cents per kilowatt-hour
2018,PACC,Pacific Contiguous,ALL,all sectors,13.66,cents per kilowatt-hour
2018,PACN,Pacific Noncontiguous,ALL,all sectors,25.35,cents per kilowatt-hour
2018,RI,Rhode Island,ALL,all sectors,18.1,cents per kilowatt-hour
2018,SAT,South Atlantic,ALL,all sectors,9.9,cents per kilowatt-hour
2018,SC,South Carolina,ALL,all sectors,9.67,cents per kilowatt-hour
2018,SD,South Dakota,ALL,all sectors,9.97,cents per kilowatt-hour
2018,TN,Tennessee,ALL,all sectors,9.58,cents per kilowatt-hour
2018,TX,Texas,ALL,all sectors,8.48,cents per kilowatt-hour
2018,US,U.S. Total,ALL,all sectors,10.53,cents per kilowatt-hour
2018,UT,Utah,ALL,all sectors,8.21,cents per kilowatt-hour
2018,VA,Virginia,ALL,all sectors,9.48,cents per kilowatt-hour
2018,VT,Vermont,ALL,all sectors,15.13,cents per kilowatt-hour
2018,WA,Washington,ALL,all sectors,8,cents per kilowatt-hour
2018,WI,Wisconsin,ALL,all sectors,10.58,cents per kilowatt-hour
2018,WNC,West North Central,ALL,all sectors,9.81,cents per kilowatt-hour
2018,WSC,West South Central,ALL,all sectors,8.27,cents per kilowatt-hour
2018,WV,West Virginia,ALL,all sectors,8.72,cents per kilowatt-hour
2018,WY,Wyoming,ALL,all sectors,8.09,cents per kilowatt-hour
2019,AK,Alaska,ALL,all sectors,20.22,cents per kilowatt-hour
2019,AL,Alabama,ALL,all sectors,9.83,cents per kilowatt-hour
2019,AR,Arkansas,ALL,all sectors,8.22,cents per kilowatt-hour
2019,AZ,Arizona,ALL,all sectors,10.52,cents per kilowatt-hour
2019,CA,California,ALL,all sectors,16.89,cents per kilowatt-hour
2019,CO,Colorado,ALL,all sectors,10.17,cents per kilowatt-hour
2019,CT,Connecticut,ALL,all sectors,18.66,cents per kilowatt-hour
2019,DC,District of Columbia,ALL,all sectors,12.27,cents per kilowatt-hour
2019,DE,Delaware,ALL,all sectors,10.52,cents per kilowatt-hour
2019,ENC,East North Central,ALL,all sectors,10.13,cents per kilowatt-hour
2019,ESC,East South Central,ALL,all sectors,9.4,cents per kilowatt-hour
2019,FL,Florida,ALL,all sectors,10.44,cents per kilowatt-hour
2019,GA,Georgia,ALL,all sectors,9.86,cents per kilowatt-hour
2019,HI,Hawaii,ALL,all sectors,28.72,cents per kilowatt-hour
2019,IA,Iowa,ALL,all sectors,9.08,cents per kilowatt-hour
2019,ID,Idaho,ALL,all sectors,7.89,cents per kilowatt-hour
2019,IL,Illinois,ALL,all sectors,9.56,cents per kilowatt-hour
2019,IN,Indiana,ALL,all sectors,9.91,cents per kilowatt-hour
2019,KS,Kansas,ALL,all sectors,10.26,cents per kilowatt-hour
2019,KY,Kentucky,ALL,all sectors,8.61,cents per kilowatt-hour
